smiles,cid,rat_vi,GHS_Category
Cc1c(-c2ccccc2)n(N=Nn2c(-c3ccccc3)c(C)[n+]3ccccc23)c2cccc[n+]12.[Br-].[Br-],6321422.0,0.907,1
Cc1c(-c2ccccc2)oc2c(C(=O)OC(C)(C)CN3CCCCC3)cccc2c1=O.Cl,135749.0,31.0,2
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O.Cl,441345.0,25.0,2
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O.O=C(O)CCC(=O)O,198078.0,27.0,2
Cc1c(-c2ccccc2)oc2c(C(=O)[O-])cccc2c1=O.[Na+],23693339.0,336.0,4
Cc1c(C)c2c(c(C)c1OC(=O)c1cccnc1)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,27990.0,250.0,3
Cc1c(Cl)cccc1NCCNCC(O)COc1ccccc1.Cl,3054458.0,18.0,2
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1.Cl,656829.0,152.0,3
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,6009.0,98.0,3
Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.[Na+],522325.0,2182.0,5
Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCNC(C)c3ccccc3)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1c[nH]cn1.O=S(=O)(O)O,6321297.0,215.0,3
Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCNCCCCN)cs2)cs1)C(C)O)C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1c[nH]cn1.Cl,84058.0,75.0,3
Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C,5037.0,450.0,4
Cc1c([N+](C)(C)C)c(=O)n(-c2ccccc2)n1C.O=C1N=C([O-])CN1N=Cc1ccc(-c2ccc(Cl)c(Cl)c2)o1,9588145.0,88.0,3
Cc1c([N+](C)(C)C)c(=O)n(-c2ccccc2)n1C.O=c1[nH]c(O)cn1N=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1,9588143.0,115.0,3
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,6001.0,54.0,3
Cc1c2ccccc2c(CO)c2ccc3ccccc3c12,11285.0,73.0,3
Cc1cc(=O)[nH]c(Nc2nc3ccccc3[nH]2)n1,135423682.0,250.0,3
Cc1cc(=O)[nH]o1,24781.0,1000.0,4
Cc1cc(=O)n(-c2ccccc2)[nH]1,4021.0,631.0,4
Cc1cc(=O)n(CCOc2ccc3ccccc3c2)[nH]1,42923.0,76.0,3
Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1,32778.0,196.0,3
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl,66259.0,1.07,1
Cc1cc(C)c(N=Nc2ccc3c(S(=O)(=O)[O-])cccc3c2O)c(S(=O)(=O)[O-])c1.[Na+].[Na+],76745.0,1000.0,4
Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br,54158.0,226.0,3
Cc1cc(C)cc(C(=O)OC2CC3CCC(C2)N3C)c1,68600.0,9.0,2
Cc1cc(C)cc(C(=O)OC2CC3CCC(C2)N3C)c1.Cl,68599.0,9.0,2
Cc1cc(C)nc(Nc2nc3cc(N)ccc3[nH]2)n1.Cl.Cl,3079204.0,320.0,4
Cc1cc(C)nc(Nc2nc3cc([N+](=O)[O-])ccc3[nH]2)n1,3139687.0,401.0,4
Cc1cc(C)nc(Nc2nc3ccccc3[nH]2)n1,73249.0,120.0,3
Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO,38911.0,72.0,3
Cc1cc(CCCN(C)C)c2nc3[nH]c(=O)nc(O)c3nc2c1C.Cl,5362006.0,80.0,3
Cc1cc(CCN2CCN(c3cccc(Cl)c3)CC2)[nH]n1.Cl.Cl,209757.0,93.0,3
Cc1cc(O)ccc1C=NNC1=NCCN1.Cl,135449329.0,114.0,3
Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1.O=C(O)CC(=O)O,636368.0,9.2,2
Cc1cc2c(OCC(O)CNC(C)CCn3cnc4c3c(=O)n(C)c(=O)n4C)cccc2[nH]1,68852.0,110.0,3
Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,4165.0,445.0,4
Cc1cc2ccccc2n1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,45748.0,300.0,3
Cc1cc2ccccn2c1CCCN,47673.0,24.76,2
Cc1cc2ccccn2c1CCCN(C)C,47675.0,24.76,2
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,493570.0,50.0,2
Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N.[Cl-],2723800.0,28.74,2
Cc1cc2nc3ccc(=[N+](C)C)cc-3sc2cc1N.[Cl-],7083.0,28.93,2
Cc1cc2nc3ccc(N(C)C)cc3nc2cc1N.Cl,11105.0,112.0,3
Cc1cc[n+](COC[n+]2ccc(C=NO)cc2)cc1.[Cl-].[Cl-],135890662.0,100.0,3
Cc1cc[n+](COC[n+]2ccccc2C=NO)cc1.[Cl-].[Cl-],135891255.0,170.0,3
Cc1ccc(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c2c1Oc1c(C)c(O)c(N)c(=C(O)N=C3C(=O)NC(C(C)C)C(=O)N4CCCC4C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC3C)c1=N2,457193.0,0.46,1
Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.O.O.[Na+],23677829.0,724.0,4
Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.[Na+],23665411.0,724.0,4
Cc1ccc(C(O)(P(=O)(O)O)P(=O)(O)O)cc1N(CCCl)CCCl,129445.0,88.0,3
Cc1ccc(C)c(NCCNCC(O)COc2ccccc2)c1.Cl.Cl,3054452.0,29.0,2
Cc1ccc(C)n1Nc1ccc(N2CCOCC2)nn1.Cl,163528.0,124.0,3
Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1.Cl,19747.0,12.1,2
Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1.Cl,27072.0,15.3,2
Cc1ccc(F)cc1NC1=NCCN1.Cl,23619385.0,47.0,2
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1.Cl,5702144.0,75.0,3
Cc1ccc(N)cc1Cl,7255.0,48.0,2
Cc1ccc(NC(=O)CCl)cc1,27967.0,60.0,3
Cc1ccc(NC(=O)N(CCCl)N=O)cc1NC(=O)N(CCCl)N=O,148779.0,20.0,2
Cc1ccc(NC2=NCCN2)c(Cl)c1.O=[N+]([O-])O,198360.0,42.0,2
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2c(O)ccc(Nc4ccc(C)cc4S(=O)(=O)[O-])c2C3=O)c(S(=O)(=O)[O-])c1.[Na+].[Na+],76675.0,29.0,2
Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,667431.0,382.0,4
Cc1ccc(S(=O)(=O)O)cc1.NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,93858.0,270.0,3
Cc1ccc(S(=O)(=O)c2nc(C)ns2)cc1,209622.0,340.0,4
Cc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3.O=P(O)(O)O,198165.0,57.5,3
Cc1ccc2c(c1)C1CN(CCCC(=O)c3ccc(F)cc3)CCC1N2.Cl.Cl,3044948.0,51.0,3
Cc1cccc(C)c1C(OCCOCCN(C)C)c1c(C)cccc1C.Cl,17799.0,20.0,2
Cc1cccc(C)c1N(CCCC(=O)O)C(=O)c1ccc(Cl)cc1,35383.0,300.0,3
Cc1cccc(C)c1N(CCCC(=O)O)C(=O)c1ccccc1Cl,35382.0,2760.0,5
Cc1cccc(C)c1NC(=O)C1(N(C)C)CCN(C2CCCCC2O)CC1,68608.0,0.44,1
Cc1cccc(C)c1NC(=O)C1CCCCN1C,3318588.3333333335,34.333333333333336,2
Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2,4820.0,18.0,2
Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2.Cl,114817.0,18.0,2
Cc1cccc(C)c1NC(=O)CN(CC(=O)O)CC(=O)O,42963.0,88.0,3
Cc1cccc(C)c1NCCNCC(O)COc1ccccc1.Cl,3054454.0,32.0,2
Cc1cccc(C)c1NN=C(N)N(C)C.Cl,6918035.0,35.0,2
Cc1cccc(C)c1OCC(C)N,4178.0,41.0,2
Cc1cccc(C)c1OCC(C)N.Cl,21467.0,27.0,2
Cc1cccc(C2(C(=O)N3CCCC3)CCN(CCCC(=O)c3ccc(F)cc3)CC2)c1,3034126.0,9.3,2
Cc1cccc(N(C)C(=S)Oc2ccc3c(c2)C2CCC3C2)c1,92169693.0,151.0,3
Cc1cccc(Nc2ccccc2C(=O)O)c1C,4044.0,112.0,3
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,41781.0,500.0,4
Cc1cccc(OCC(=N)N)c1.Cl,47197.0,73.0,3
Cc1cccc(OCC(O)CNC(C)(C)C)c1C.Cl,146255.0,24.0,2
Cc1cccc(OCC(O)CNCCNc2c(Cl)cccc2Cl)c1.Cl,3059180.0,25.0,2
Cc1cccc(OCC(O)CNCCNc2cc(C)ccc2C)c1.Cl,3059178.0,15.0,2
Cc1cccc(OCC(O)CNCCNc2cccc([N+](=O)[O-])c2)c1.Cl,3059187.0,26.0,2
Cc1cccc2c(C)c3c(ccc4ccccc43)c(C)c12,83363.0,125.0,3
Cc1cccc2ncc(C(=O)O)c(=O)n12,208416.0,582.0,4
Cc1cccc[n+]1COC[n+]1ccc(C=NO)cc1.[Cl-].[Cl-],135889442.0,59.0,3
Cc1cccc[n+]1COC[n+]1ccccc1C=NO.[Cl-].[Cl-],135922443.0,54.0,3
Cc1ccccc1,1140.0,1960.0,4
Cc1ccccc1-n1c(C)nc2ccccc2c1=O.Cl,63196.0,120.0,3
Cc1ccccc1C(OCCN(C)C)c1ccccc1.Cl,9568.0,27.5,2
Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,20846.0,26.0,2
Cc1ccccc1CN1CCN(CCOC(c2ccccc2)c2ccccc2Cl)CC1.Cl.Cl,110673.0,66.0,3
Cc1ccccc1NCCNCC(O)COc1ccccc1.Cl,3054450.0,28.0,2
Cc1ccccc1OC(CC[N+]1(C)CCCCC1C)c1ccccc1.[Br-],198238.0,2.5,1
Cc1ccccc1OCC(O)CN(N=CNC(=O)c1ccccc1)C(C)C,135704113.0,35.31,2
Cc1ccccc1OCC(O)CN1C(C)(C)CCC1(C)C.Cl,212076.0,32.0,2
Cc1ccccc1OCC(O)CO,4059.0,133.0,3
Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12.[K+],443866.0,372.0,4
Cc1ccnc(N)n1,7939.0,730.0,4
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,5325.0,1100.0,4
Cc1cn(-c2c(Cl)cccc2Cl)c(N)n1,3058170.0,30.0,2
Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,18283.0,1200.0,4
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,35370.0,70.0,3
Cc1cn[nH]c1,3406.0,310.0,4
Cc1csc(Cl)c1NC1=NCCN1.Cl,39973.0,40.0,2
Cc1nc(Cn2cnc3c2c(=O)n(C)c(=O)n3C)no1,139570.0,397.0,4
Cc1nc2cccc(C)n2c(=O)c1C.Cl,3053738.0,175.0,3
Cc1nc2cnc3ccccc3c2s1.Cl,3066128.0,160.0,3
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,5073.0,34.300000000000004,2
Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1.Cl,91657.0,15.0,2
Cc1ncc(CO)c(C(=O)O)c1O,6723.0,2050.0,5
Cc1ncc(CO)c(C=O)c1O.Cl,6171.0,320.0,4
Cc1ncc(CO)c(CN)c1O.Cl.Cl,10664.0,800.0,4
Cc1ncc(CO)c(CO)c1O,1054.0,657.0,4
Cc1ncc(CO)c(CO)c1O.Cl,6019.0,530.0,4
Cc1ncc(CO)c(CO)c1O.O=C(O)CCC(=O)C(=O)O,160145.0,588.0,4
Cc1ncc(COP(=O)(O)O)c(CN)c1O,1053.0,610.0,4
Cc1ncc(COP(=O)(O)O)c(CN)c1O.Cl,3056869.0,610.0,4
Cc1ncc(COP(=O)([O-])[O-])c(CN(CCN(CC(=O)[O-])Cc2c(COP(=O)([O-])[O-])cnc(C)c2[O-])CC(=O)[O-])c1[O-].[H+].[H+].[H+].[Mn+2].[Na+].[Na+].[Na+],56841020.0,2196.0,5
Cc1ncc(CS)c(CO)c1O.Cl,200184.0,240.0,3
Cc1ncc(CS)c(CS)c1O.Cl,202802.0,43.0,2
Cc1ncc(CSCc2cnc(C)c(O)c2CO)c(CO)c1O.Cl.Cl.O,3057509.0,415.0,4
Cc1ncc(CSSCc2cnc(C)c(O)c2C)c(C)c1O.Cl.Cl,3056855.0,188.0,3
Cc1ncc(CSSCc2cnc(C)c(O)c2CCl)c(CCl)c1O.Cl.Cl,3056853.0,234.0,3
Cc1ncc(CSSCc2cnc(C)c(O)c2CN)c(CN)c1O.Cl.Cl.Cl.Cl,3056851.0,170.0,3
Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O.Cl,12309456.0,300.0,3
Cc1ncc(CSSSCc2cnc(C)c(O)c2CO)c(CO)c1O.Cl.Cl.O,3057347.0,43.0,2
Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.Cl.[Cl-],6202.0,118.0,3
Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1.Cl.[Cl-],21116079.0,487.0,4
Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1.Cl.[Cl-],198017.0,465.0,4
Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1.[Cl-],9068.0,465.0,4
Cc1ncc(Cn2c(C)c(CCO)sc2=O)c(N)n1,120267.0,530.0,4
Cc1ncc2c(c1O)CSSC2.Cl,52854.0,54.0,3
Cc1ncc2coc(OCCO)c2c1O.Cl,3056773.0,750.0,4
Cc1ncc2cscc2c1O.Cl,3056925.0,84.0,3
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,4192.0,75.0,3
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O.Cl,68647.0,20.201,2
Cc1nnc(C(CCN2CC3CCC2CC3)(c2ccccc2)c2ccccc2)o1,42551.0,21.0,2
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,5328.0,2710.0,5
Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)C(NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)C3SC2)s1.[Na+],23673603.0,4225.0,5
Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1.[Na+],23675322.0,2760.0,5
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,2451.0,20.0,2
Cc1nsc(S(=O)(=O)c2ccc(Cl)cc2)n1,209621.0,132.0,3
Cc1nsc2[nH]c(=O)n(N=Cc3ccc(O)cc3)c(=O)c12,135418368.0,535.0,4
Cc1oc(=O)oc1COC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C.Cl,6917773.0,838.0,4
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].O.[Na+],23675786.0,520.0,4
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],23667629.0,680.0,4
Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],23667631.0,2.15,1
Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].O.[Na+],23675743.0,1660.0,4
Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],23675320.0,1660.0,4
Cl.Cl.Cl.Cl.N.N.[Pd],3039695.0,5.6000000000000005,2
Cl.Cl.Cl.Cl.[Cl-].[Cl-].[H+].[H+].[Pt+6],61859.0,49.0,2
Cl.Cl.Cl.Cl.c1ccc(CNCCCNCCCCCCCNCCCNCc2ccccc2)cc1,3076461.0,11.0,2
Cl.Cl.ClCCN(CCCl)CCN(CCCl)CCCl,45427.0,3.8,1
Cl.Cl.Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,5282407.0,35.0,2
Cl.Cl.N=C(N)N=c1[nH]c2ccc(N)cc2[nH]1,198723.0,325.0,4
Cl.Cl.N=C(N=c1[nH]c2ccccc2[nH]1)Nc1ccccc1,9589174.0,80.0,3
Cl.Cl.NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,11577221.0,37.0,2
Cl.Cl.NC(=O)OCC1N=C(N)N2CCC(O)(O)C23N=C(N)NC13,132988485.0,0.085,1
Cl.Cl.NC(CCN1CCCCCC1)=NO,135541162.0,123.0,3
Cl.Cl.NCCCCN,9532.0,760.0,4
Cl.Cl.NCCN1CCCCC1,3063450.0,215.0,3
Cl.Cl.Nc1cc([As]=[As]c2ccc(O)c(N)c2)ccc1O,8774.0,37.0,2
Cl.Cl.Nc1cccc(C(O)CNC2CC2)c1,29961.0,390.0,4
Cl.Cl.O=C(CCCN1CCN2CCCC2C1)c1ccc(F)cc1,18483.0,43.0,2
Cl.Cl.O=C1C=CC(=O)c2c1c(O)c1c(NCCNCCO)ccc(NCCNCCO)c1c2O,51082.0,4.8,1
Cl.Cl.O=[N+]([O-])c1cccc2[nH]c3ccccc3c(=NCCN(CCO)CCO)c12,53592.0,1.7,1
Cl.Cl.OC(CNCCNCC(O)COc1ccccc1)COc1ccccc1,198152.0,71.0,3
Cl.Cl.OC(CNCCNc1ccccc1)COc1ccccc1,3054485.0,16.0,2
Cl.Cl.OCCN1CCCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,9849683.0,102.0,3
Cl.Cl.OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,5282483.0,37.0,2
Cl.Cl.OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,6433208.0,125.0,3
Cl.Cl.OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1,71587.0,32.0,2
Cl.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,74835.0,34.0,2
Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,91513.0,45.0,2
Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,83104.0,41.0,2
Cl.Cl.OCCOCCN1CCN(CCOC(c2ccccc2)c2ccc(Cl)cc2)CC1,86058.0,43.0,2
Cl.Cl.Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O,20321.0,58.0,3
Cl.Cl.Oc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1CN1CCCC1,25193.0,34.0,2
Cl.Cl.[O-2].[Zr+2],24373.0,40.0,2
Cl.Cl.c1ccc(CC(c2ccccc2)N2CCN(C3CCCCC3)CC2)cc1,3043198.6666666665,9.566666666666666,2
Cl.Cl.c1cncc(CSSCc2cccnc2)c1,3057341.0,128.0,3
Cl.ClCCN(CCCl)CCCl,61220.0,0.7000000000000001,1
Cl.Clc1ccc(C(c2ccccc2)N2CC[N+]3(CCOCC3)CC2)cc1.[Cl-],171482.0,2.4,1
Cl.Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,5309446.0,74.0,3
Cl.Clc1ccc2nsnc2c1N=C1NCCN1,114869.0,35.0,2
Cl.Clc1cccc(Cl)c1NC1=NCCN1,20179.0,29.0,2
Cl.Clc1cccc(N2CCNCC2)c1,25681.0,36.0,2
Cl.Clc1ccccc1CN1CCc2sccc2C1,65335.0,70.0,3
Cl.Cn1c(=O)c2c(nc(Cc3ccccc3)n2C(CN)N2CCOCC2)n(C)c1=O,3048479.0,54.4,3
Cl.Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O,3032600.0,142.0,3
Cl.Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,77082.0,40.0,2
Cl.Cn1cc(C(=O)C2CCc3[nH]cnc3C2)c2ccccc21,107999.0,151.0,3
Cl.Cn1cc(OCC(O)CNC(C)(C)C)c2ccccc2c1=O,44155.0,38.0,2
Cl.Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,62878.0,30.0,2
Cl.N#Cc1ccc(C2CCCc3cncn32)cc1,59694.0,47.2,2
Cl.N=C(N)N=C(N)NCCc1ccccc1,13266.0,17.5,2
Cl.N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,71401.0,5.8,2
Cl.N=C(N)NC(=O)Nc1ccc([N+](=O)[O-])cc1,5822.0,240.0,3
Cl.N=C(NNc1ccccc1)c1ccccc1,9578610.0,63.0,3
Cl.N=c1ccc2nc3ccc(N)cc3sc-2c1,65043.0,7.4,2
Cl.N=c1ccn2c(n1)OC1C(O)C(CO)OC12,25050.0,820.0,4
Cl.NC(CC(=O)[O-])C(=O)[O-].[Mg+2],11593581.0,216.0,3
Cl.NC(Cc1ccccc1)c1ccccc1,91161.0,45.0,2
Cl.NC12CC3CC(CC(C3)C1)C2,64150.0,90.0,3
Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12,157313.0,17.0,2
Cl.NC1CCC(c2ccccc2)(c2ccccc2)C1,217767.0,58.0,3
Cl.NC1Cc2ccccc2C1,122764.0,36.3,2
Cl.NCC(O)c1cccc(O)c1,20907.0,17.400000000000002,2
Cl.NCC1CCC(C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,34001.0,298.0,3
Cl.NCCNS(=O)(=O)c1cccc2cnccc12,3088099.0,190.0,3
Cl.NCCc1ccc(O)c(O)c1,65340.0,4.8,1
Cl.NCc1ccc(S(N)(=O)=O)cc1,67313.0,1170.0,4
Cl.NN,115031.0,118.0,3
Cl.NNc1nnc(NN)c2ccccc12,198456.0,167.0,3
Cl.NNc1nncc2ccccc12,9351.0,34.0,2
Cl.Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1,108013.0,100.0,3
Cl.Nc1c(NCC=CCOc2cc(CN3CCCCC3)ccn2)c(=O)c1=O,5282449.0,17.5,2
Cl.Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,51763.0,9.0,2
Cl.Nc1cc([As](Cl)Cl)ccc1O,68301.0,21.8,2
Cl.Nc1cc([As]=O)ccc1O,10844.0,18.5,2
Cl.Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,60749.0,236.0,3
Cl.Nc1ccncc1,164772.0,6.7,2
Cl.O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,28416.0,17.0,2
Cl.O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,16361.0,14.0,2
Cl.O=C(CN1CCNCC1)NC1CCCCC1,6917681.0,285.0,3
Cl.O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,443949.0,203.0,3
Cl.O=C(O)C=Cc1ccc(Cn2ccnc2)cc1,6438130.0,714.0,4
Cl.O=C(O)c1ccc(OCCn2ccnc2)cc1,53000.0,1735.0,4
Cl.O=C(O)c1ccc2c(c1)CCC(Cn1ccnc1)C2,175775.0,783.0,4
Cl.O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,62999.0,300.0,3
Cl.O=C(OCCCCCCN1CCOCC1)C(c1ccccc1)c1ccccc1,48256.0,21.0,2
Cl.O=C(OCCCN1CCOCC1)C(c1ccccc1)c1ccccc1,48260.0,19.8,2
Cl.O=C(OCCN1CCOCC1)C(Cl)(c1ccccc1)c1ccccc1,48077.0,53.5,3
Cl.O=C(OCCN1CCOCC1)C(c1ccccc1)C1CCCCC1,48083.0,48.0,2
Cl.O=C(OCCN1CCOCC1)C(c1ccccc1)c1ccccc1,40201.0,41.0,2
Cl.O=C(OCCOCCN1CCCCC1)N1c2ccccc2Sc2cccnc21,22424.0,17.0,2
Cl.O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1,73346.0,32.2,2
Cl.O=C(c1ccco1)N(c1cnccn1)C1CCN(CCc2ccccc2)CC1,60697.0,18.0,2
Cl.O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1,55917.0,98.0,3
Cl.O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1,26344.0,41.3,2
Cl.O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,68626.0,122.0,3
Cl.O=C1OC(CCN2CCCCC2)OC1(c1ccccc1)c1ccccc1,28931.0,60.0,3
Cl.O=C1c2ccccc2C(=O)N1CCc1ccccn1,3024777.0,72.0,3
Cl.O=C1c2ccccc2CCC1CNCCc1ccc(O)cc1,34771.0,22.5,2
Cl.O=C1c2ccccc2N(C(=O)CN2CCOCC2)CN1c1ccccc1,63401.0,146.0,3
Cl.O=C1c2ccccc2S(=O)(=O)N1CCCCNCC1CCc2ccccc2O1,198756.0,13.0,2
Cl.O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,163751.0,59.9,3
Cl.O=[N+]([O-])c1ccc(NCCNCC(O)COc2ccccc2)cc1,3054460.0,57.0,3
Cl.O=[N+]([O-])c1ccc(OCC(O)CNCCNc2ccccc2)cc1,3059185.0,69.0,3
Cl.O=[N+]([O-])c1cccc(NCCNCC(O)COc2ccccc2)c1,3054464.0,44.0,2
Cl.O=[N+]([O-])c1cccc2[nH]c3ccccc3c(=NCCO)c12,53638.0,9.2,2
Cl.O=[N+]([O-])c1ccccc1NCCNCC(O)COc1ccccc1,3054462.0,21.0,2
Cl.O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,62935.0,91.0,3
Cl.OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,66266.0,29.0,2
Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,66007.0,30.0,2
Cl.OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,71595.0,33.0,2
Cl.OC(CNC1CCCCC1)COC(Cc1ccccc1)Cc1ccccc1,215164.0,13.0,2
Cl.OC(CNCCNc1c(Cl)cccc1Cl)COc1ccccc1,3054448.0,16.0,2
