smiles,cid,mouse_vo,GHS_Category
COc1ccc(Oc2cccc(COCC(C)(C)c3ccc(OC)cc3)c2)cc1,3067134.0,500.0,4
COc1ccc(Oc2cccc(COCC(C)(C)c3ccc(SC)cc3)c2)cc1,3067180.0,500.0,4
COc1ccc(Oc2cccc(COCC(C)(C)c3ccccc3)c2)cc1,3067120.0,500.0,4
COc1ccc(Oc2nc(N3CCN(C)CC3)nc3ccccc23)cc1,3075868.0,650.0,4
COc1ccc(Oc2nncc(-c3ccccc3)n2)cc1,3053051.0,300.0,3
COc1ccc(Oc2nncc3ccccc23)c(OC)c1OC,6410692.0,600.0,4
COc1ccc(Oc2nncc3ccccc23)cc1,6410688.0,600.0,4
COc1ccc(S(=O)(=O)N2C(=O)CCC2OC(C)C)cc1,3086724.0,1000.0,4
COc1ccc(S(=O)(=O)NNC(=O)C(=O)Nc2ccccc2C(=O)O)cc1,3055209.0,1175.0,4
COc1ccc(S(=O)(=O)Nc2nnc(C(C)(C)C)s2)cc1,198956.0,1100.0,4
COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1,234310.0,468.0,4
COc1ccc(S(C)(=O)=O)cc1C(=O)NC1CCN(Cc2ccccc2)CC1.Cl,3044771.0,1000.0,4
COc1ccc(S(C)(=O)=O)cc1C(=O)NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,54894.0,1000.0,4
COc1ccc(S(N)(=O)=O)cc1C(=O)NC1CCN(Cc2ccccc2)CC1.Cl,3044760.0,1000.0,4
COc1ccc(S(N)(=O)=O)cc1C(=O)NCCCN1CCN(C)CC1.O=C(O)C(=O)O.O=C(O)C(=O)O,3075861.0,223.0,3
COc1ccc(S(N)(=O)=O)cc1C(=O)NCCCN1CCN(c2cccc(Cl)c2)CC1.CS(=O)(=O)O,3075859.0,3014.0,5
COc1ccc(S(N)(=O)=O)cc1C(=O)NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,54895.0,3000.0,5
COc1ccc(SCC(C)NN)cc1.O=C(O)C=CC(=O)O,6435105.0,1000.0,4
COc1ccc(SCC(O)(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,3068270.0,500.0,4
COc1ccc(SCCNN)cc1.O=C(O)C=CC(=O)O,6435107.0,250.0,3
COc1ccc(Sc2ccccc2CC(C)N(C)C)cc1.O=C(O)C(=O)O,3075836.0,203.0,3
COc1ccc(Sc2ccccc2CC(C)N(C)C)cc1OC.O=C(O)C(=O)O,3075838.0,458.0,4
COc1ccc(Sc2ccccc2CC(C)N)cc1.Cl,3075824.0,303.0,4
COc1ccc(Sc2ccccc2CC(C)N)cc1OC.Cl,3075826.0,382.0,4
COc1ccc(Sc2cnc(SC)nc2C(=O)O)cc1,213229.0,1000.0,4
COc1ccc([N+](=O)[O-])cc1C(=O)NN1CCN(Cc2ccccc2)CC1.Cl.Cl,3076125.0,721.0,4
COc1ccc([N+](=O)[O-])cc1Cl,21027.0,1550.0,4
COc1ccc([N+](=O)[O-])cc1N,7447.0,1060.0,4
COc1ccc([N-]S(=O)(=O)c2ccc(N)cc2)nn1.[Na+],12790147.0,1120.0,4
COc1ccc2[nH]c(=O)n(-c3ccccc3)c2c1,209488.0,500.0,4
COc1ccc2[nH]c([N+](=O)[O-])nc2c1,24860.0,330.0,4
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,4594.0,4000.0,5
COc1ccc2[nH]c3c(c2c1)CCNC3.Cl,215482.0,595.0,4
COc1ccc2[nH]cc(C(O)=CN3CCCCC3)c2c1.Cl,44826.0,900.0,4
COc1ccc2[nH]cc(CCN)c2c1.Cl,6198.0,580.0,4
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,896.0,1250.0,4
COc1ccc2[nH]ccc(=NC(=NC(C)(C)C)Nc3nccs3)c2c1,3054310.0,1000.0,4
COc1ccc2c(-c3ccc(Cl)cc3)c(CN3CCCCC3)oc2c1.Cl,3057808.0,1195.0,4
COc1ccc2c(-c3ccc(OCC(=O)O)cc3)c(-c3ccccc3)c(=O)oc2c1,3066711.0,315.0,4
COc1ccc2c(-c3ccc(OCC4CO4)cc3)c(-c3ccccc3)c(=O)oc2c1,3066712.0,500.0,4
COc1ccc2c(-c3ccccc3)c(C=C[N+](=O)[O-])oc2c1,6445615.0,3000.0,5
COc1ccc2c(-c3ccccc3)c(CN3CCN(c4ccccc4)CC3)oc2c1.Cl.Cl.O,12579819.0,1000.0,4
COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C,3078.0,12.0,2
COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C.Cl,17657.0,12.0,2
COc1ccc2c(=O)c3ccccc3oc2c1CN1CCCCC1,65687.0,161.0,3
COc1ccc2c(=O)cc(-c3ccccc3)sc2c1,100774.0,4000.0,5
COc1ccc2c(=O)cc(-c3nn[nH]n3)oc2c1,214639.0,100.0,3
COc1ccc2c(=O)cc(C#N)oc2c1,214638.0,100.0,3
COc1ccc2c(=O)cc(C(N)=O)oc2c1,214637.0,100.0,3
COc1ccc2c(C(=O)c3ccc(C)cc3)c(C)n(CC(=O)O)c2c1,213220.0,2000.0,4
COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1,33176.0,1000.0,4
COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)OCC(O)CO)c2c1,215780.0,2000.0,4
COc1ccc2c(C(=O)c3ccc(F)cc3)c(C)n(CC(=O)O)c2c1,33177.0,800.0,4
COc1ccc2c(C)c(C=C[N+](=O)[O-])oc2c1,6445614.0,3000.0,5
COc1ccc2c(C)c(C=C[N+](=O)[O-])oc2c1OC,6445608.0,3000.0,5
COc1ccc2c(C)cc(=O)oc2c1OCCCN1CCN(C)CC1,3073448.0,1100.0,4
COc1ccc2c(C)cc(=O)oc2c1OCCN(C)C,3073447.0,420.0,4
COc1ccc2c(c1)-c1c(ccc(OC)c1O)CC(CCc1ccccc1)N(C)CC2.Cl,170357.0,243.0,3
COc1ccc2c(c1)-c1c(ccc(OC)c1O)CC(Cc1c(Cl)cccc1Cl)N(C)CC2.Cl,3061899.0,1600.0,4
COc1ccc2c(c1)-c1c(ccc(OC)c1O)CC(Cc1ccc(F)cc1)N(C)CC2.Cl,3061891.0,600.0,4
COc1ccc2c(c1)-c1c(ccc(OC)c1O)CC(Cc1cccc(C)c1)N(C)CC2.Cl,3061901.0,1200.0,4
COc1ccc2c(c1)-c1c(ccc(OC)c1O)CC(Cc1ccccc1)N(C)CC2.Cl,3061887.0,680.0,4
COc1ccc2c(c1)-c1c(ccc(OC)c1O)CC(Cc1ccccc1Cl)N(C)CC2.Cl,3061893.0,1200.0,4
COc1ccc2c(c1)-c1c(ccc(OC)c1OC(C)=O)CC(Cc1ccccc1)N(C)CC2,3061898.0,1200.0,4
COc1ccc2c(c1)-c1c(ccc(OC)c1OC)CC(Cc1ccccc1)N(C)CC2,3061895.0,1000.0,4
COc1ccc2c(c1)-n1c(-c3ccccc3)nnc1C(C)CN2,3041417.0,1000.0,4
COc1ccc2c(c1)C(=NOCCCN(C)C)CCCO2.COc1ccc2c(c1)C(=NOCCCN(C)C)CCCO2.O=C(O)C(=O)O,9587881.0,1000.0,4
COc1ccc2c(c1)C(=NOCCN(C)C)CCCO2.Cl,6509905.0,500.0,4
COc1ccc2c(c1)C(=O)N(C)C=NN2,3048695.0,1000.0,4
COc1ccc2c(c1)C(=O)N(CCN(C)C)c1ccccc1N2C.Cl,15472.0,900.0,4
COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)[N-]C3CCCCC3)cc1)C(=O)C2(C)C.[Na+],23688661.0,1500.0,4
COc1ccc2c(c1)C(=O)N(c1ccccc1)CO2,30402.0,500.0,4
COc1ccc2c(c1)C(=O)OC2C(Cl)(Cl)Cl,157878.0,500.0,4
COc1ccc2c(c1)C(C1CCN(C)CC1)Oc1ccc(F)cc1S2.O=C(O)C=CC(=O)O,6448196.0,217.0,3
COc1ccc2c(c1)C(C1CCN(C)CC1)Oc1ccccc1S2.O=C(O)C=CC(=O)O,6448200.0,131.0,3
COc1ccc2c(c1)C(Cc1nn[nH]n1)CC2,3071402.0,948.0,4
COc1ccc2c(c1)C(N1CCN(C)CC1)=Cc1ccccc1O2,32226.0,204.0,3
COc1ccc2c(c1)C(N1CCN(C)CC1)=Cc1ccccc1O2.O=C(O)C=CC(=O)O,12245896.0,219.0,3
COc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1cc(Cl)ccc1N2.O=C(O)C=CC(=O)O,135554477.0,90.0,3
COc1ccc2c(c1)C(N1CCN(C)CC1)Cc1cc(Cl)ccc1S2.Cl.Cl,3047381.0,112.0,3
COc1ccc2c(c1)C(N1CCN(C)CC1)Cc1cc(Cl)ccc1S2.O=C(O)C=CC(=O)O,6446607.0,104.0,3
COc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccc(F)cc1S2.O=C(O)C=CC(=O)O,6447094.0,31.77,2
COc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2.O=C(O)C=CC(=O)O,6436533.0,48.0,2
COc1ccc2c(c1)C(N1CCN(C)CC1)c1cccnc1CC2,37352.0,275.0,3
COc1ccc2c(c1)C(N1CCN(CCCO)CC1)=Cc1ccccc1S2.O=C(O)C=CC(=O)O,6445810.0,117.0,3
COc1ccc2c(c1)C(OC1CC3CCC(C1)N3)c1cccnc1CC2,3048660.0,200.0,3
COc1ccc2c(c1)C(OCCN(C)C)c1cccnc1CC2.O=C(O)C=CC(=O)O,6434758.0,890.0,4
COc1ccc2c(c1)C(c1ccccc1)(c1ccccc1)C(=O)N2CC(=O)O,36278.0,800.0,4
COc1ccc2c(c1)C1(OCC(CN(C)C)O1)c1ccccc1CO2.O=C(O)CC(O)(CC(=O)O)C(=O)O,115686.0,675.0,4
COc1ccc2c(c1)C1(OCC(CN3CCCC3)O1)c1ccccc1CO2.O=C(O)CC(O)(CC(=O)O)C(=O)O,115690.0,1300.0,4
COc1ccc2c(c1)C1(OCC(CN3CCOCC3)O1)c1ccccc1CO2.O=C(O)CC(O)(CC(=O)O)C(=O)O,115688.0,1000.0,4
COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,5360696.0,210.0,3
COc1ccc2c(c1)C1=NNC(=O)CC1(CO)CC2,3079906.0,1000.0,4
COc1ccc2c(c1)C1=NNC(=O)CC1CC2,3077094.0,1000.0,4
COc1ccc2c(c1)C1=NNC(=O)CC1CO2,3077092.0,500.0,4
COc1ccc2c(c1)C1CC(=O)NC3(CCN(C)CC13)O2,3053762.0,1200.0,4
COc1ccc2c(c1)C1OCCNC1CCC2,3068861.0,500.0,4
COc1ccc2c(c1)C1SCCN1C(=S)O2,3061152.0,900.0,4
COc1ccc2c(c1)C=C(n1ccnc1)CC2,3021557.0,800.0,4
COc1ccc2c(c1)C=C(n1ccnc1)CO2,13284885.0,400.0,4
COc1ccc2c(c1)CC(N1CCN(C)CC1)c1cc(Cl)ccc1S2.CS(=O)(=O)O.CS(=O)(=O)O,3043743.0,499.0,4
COc1ccc2c(c1)CC(N1CCN(C)CC1)c1cc(F)ccc1S2.CS(=O)(=O)O.CS(=O)(=O)O,3044585.0,277.0,3
COc1ccc2c(c1)CC(N1CCN(C)CC1)c1cc(OC)ccc1S2.O=C(O)C=CC(=O)O,6447268.0,223.0,3
COc1ccc2c(c1)CC(N1CCN(C)CC1)c1cc(SC)ccc1S2.O=C(O)C=CC(=O)O,6446020.0,1875.0,4
COc1ccc2c(c1)CC(N1CCN(C)CC1)c1ccccc1S2.CS(=O)(=O)O.CS(=O)(=O)O,3044583.0,150.0,3
COc1ccc2c(c1)CC(N1CCN(CCO)CC1)c1cc(F)ccc1S2.O=C(O)C=CC(=O)O,6446342.0,793.0,4
COc1ccc2c(c1)CC(n1ccnc1)CC2,3021564.0,800.0,4
COc1ccc2c(c1)CCC(n1ccnc1)=C2,3021561.0,200.0,3
COc1ccc2c(c1)CCC1(CO)CC(=O)NN=C21,3079920.0,1000.0,4
COc1ccc2c(c1)CCCC1NCCOC21,3064615.0,250.0,3
COc1ccc2c(c1)CCCN2C=CC=CC=[N+]1CCCc2cc(OC)ccc21.O.[Cl-],113759.0,200.0,3
COc1ccc2c(c1)CCn1c(O)cnc1N2.Cl,3062354.0,135.0,3
COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,72287.0,370.0,4
COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2.Cl,11954230.0,380.0,4
COc1ccc2c(c1)N(CC(O)CO)C(=O)C(C)O2,3040332.0,1000.0,4
COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,65612.0,760.0,4
COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,18847.0,408.0,4
COc1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2.O=C(O)C=CC(=O)O,6433365.0,420.0,4
COc1ccc2c(c1)N(CCN(C)C)C(=O)c1ccccc1N2,15467.0,220.0,3
COc1ccc2c(c1)N1CCN(C)CC1CN=C2c1cccs1,3071259.0,704.0,4
COc1ccc2c(c1)N1CCN(C)CC1C[N+]([O-])=C2c1ccco1,3071258.0,701.0,4
COc1ccc2c(c1)N1CCOCC1CN=C2c1ccccc1,3058335.0,1430.0,4
COc1ccc2c(c1)N=C(N1CCN(C)CC1)c1cscc1N2,3057697.0,200.0,3
COc1ccc2c(c1)Nc1ccccc1C(=O)N2CCN(C)C,54100.0,220.0,3
COc1ccc2c(c1)Nc1ccccc1N(CCN(C)C)C2=O,19792.0,150.0,3
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCC(=O)O)cc1,3066715.0,460.0,4
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCC(O)CN2CCN(c3ccccc3)CC2)cc1,3066718.0,825.0,4
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCC(O)CNC(C)C)cc1,3066717.0,500.0,4
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCC2CO2)cc1,3066716.0,500.0,4
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCCBr)cc1,100570.0,500.0,4
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCCCCl)cc1,3079009.0,500.0,4
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCCO)cc1,3079007.0,500.0,4
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCC(=O)O)cc1,3066753.0,912.5,4
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCC2CO2)cc1,3066719.0,400.0,4
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCCBr)cc1,3079012.0,500.0,4
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCCCCl)cc1,3079014.0,500.0,4
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCCN)cc1,3079015.0,500.0,4
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCCN2CCCC2)cc1.Cl,13942562.5,650.0,4
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCCO)cc1,3079011.0,500.0,4
COc1ccc2c(c1)Sc1cc(OC)c(Cl)cc1C(N1CCN(C)CC1)=C2.O=C(O)C=CC(=O)O,6446494.0,464.0,4
COc1ccc2c(c1)Sc1cc(OC)ccc1C(N1CCN(C)CC1)=C2.O=C(O)C=CC(=O)O,6448067.0,2000.0,4
COc1ccc2c(c1)Sc1ccc(C(C)C(=O)O)cc1N2C,71862.0,1250.0,4
COc1ccc2c(c1)Sc1ccc(Cl)cc1C(N1CCN(C)CC1)C2.O=C(O)C=CC(=O)O.O=C(O)C=CC(=O)O,6446272.0,300.0,3
COc1ccc2c(c1)Sc1ccc(Cl)cc1C2=CCCN(C)C.O=S(=O)(O)O,6447537.0,524.0,4
COc1ccc2c(c1)Sc1ccc(SC)cc1C(N1CCN(CCCO)CC1)C2.O=C(O)C=CC(=O)O,6446062.0,279.0,3
COc1ccc2c(c1)Sc1ccccc1C(N1CCN(C)CC1)C2.COc1ccc2c(c1)Sc1ccccc1C(N1CCN(C)CC1)C2.CS(=O)(=O)O.CS(=O)(=O)O.CS(=O)(=O)O,3055913.0,254.0,3
COc1ccc2c(c1)Sc1ccccc1C=C2N1CCN(C)CC1,3040124.0,625.0,4
COc1ccc2c(c1)Sc1ccccc1CC2N1CCN(C)CC1.Cl.Cl,3040125.0,243.0,3
COc1ccc2c(c1)Sc1ccccc1N2C1CCCN(C)C1,108493.0,750.0,4
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)C=Cc1ccccc1,6433761.0,685.0,4
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,3715.0,11.841,2
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(N=[N+]=[N-])cc1,44179.0,250.0,3
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc2c(c1)OCO2,30770.0,440.0,4
COc1ccc2c(c1)c(CC(=O)O)c(C)n2CC(=O)C1CCCCC1,60127.0,1000.0,4
COc1ccc2c(c1)c(CC(=O)O)c(C)n2CC(=O)c1ccc(C)cc1,60126.0,900.0,4
COc1ccc2c(c1)c(CC(=O)O)c(C)n2CC(=O)c1ccc(Cl)cc1,60129.0,1000.0,4
COc1ccc2c(c1)c(CC(=O)O)c(C)n2CC(=O)c1ccccc1,60125.0,700.0,4
COc1ccc2c(c1)c(CC(=O)OC1N=C(c3ccccc3)c3cc(Cl)ccc3NC1=O)c(C)n2C(=O)c1ccc(Cl)cc1,30055.0,1800.0,4
COc1ccc2c(c1)c(CC(=O)OC1OC(=O)c3ccccc31)c(C)n2C(=O)c1ccc(Cl)cc1,68564.0,20.089,2
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,1981.0,18.42,2
COc1ccc2c(c1)c(CC(=O)OCC(C(=O)O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,47530.0,125.0,3
COc1ccc2c(c1)c(CC(=O)OCC(Cl)(Cl)Cl)c(C)n2C(=O)c1ccc(Cl)cc1,213488.0,2150.0,5
COc1ccc2c(c1)c(CC(=O)Oc1ccc(NC(C)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,50204.0,380.0,4
COc1ccc2c(c1)c(CC(=O)Oc1ccccc1C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,47642.0,27.5,2
COc1ccc2c(c1)c(CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,55562.0,37.6,2
COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1.O.O.O.[Na+],23674731.0,21.0,2
COc1ccc2c(c1)c(CC(O)=NO)c(C)n2C(=O)c1ccc(Cl)cc1,33675.0,92.0,3
COc1ccc2c(c1)c(OC(C)C)c(C(=O)Nc1nn[nH]n1)n2-c1ccccc1.N=C(N)NCCCC(N)C(=O)O,159562.0,401.0,4
COc1ccc2c(c1)c1c3n2C(=O)CCCC3N(Cc2ccccc2)CC1.Cl,3071096.0,300.0,3
COc1ccc2c(c1)c1c3n2CCN(C)C3=NCC1.Cl,171296.0,445.0,4
COc1ccc2c(c1)cc1n2CCN2CCN=C12.Cl,3080185.0,325.0,4
COc1ccc2c(c1)cc1n2CCN=C1N.Cl,3080182.0,550.0,4
COc1ccc2c(c1)cc1n2CCN=C1NCCO.Cl,3080184.0,780.0,4
COc1ccc2c(c1)cc1n2CCN=C1NN.Cl,3080183.0,600.0,4
COc1ccc2c(c1)n(-c1ccccc1)c(=O)n2C,3061756.0,100.0,3
COc1ccc2c(c1)nc1n2CC2COC1(c1ccccc1)O2,3059083.0,1000.0,4
COc1ccc2c(c1)nc1n2CCCN1.O=C(O)C(=O)O,3061672.0,600.0,4
COc1ccc2c(c1)nc1n2CCCN1C(C)C.CS(=O)(=O)O,3061650.0,470.0,4
COc1ccc2c(c1)nc1n2CCCN1C.CS(=O)(=O)O,3061674.0,300.0,3
COc1ccc2c(c1)nc1n2CCCN1CC(C)C#N.CS(=O)(=O)O,3061642.0,1200.0,4
COc1ccc2c(c1)nc1n2CCCN1CC(C)C(N)=O.CS(=O)(=O)O,3061644.0,2080.0,5
COc1ccc2c(c1)nc1n2CCCN1CCC#N.CS(=O)(=O)O,3061646.0,300.0,3
COc1ccc2c(c1)nc1n2CCCN1CCN1CCCC1.Cl.Cl,3061638.0,650.0,4
COc1ccc2c(c1)nc1n2CCCN1Cc1ccccc1.CS(=O)(=O)O,3061678.0,1200.0,4
COc1ccc2c(c1Br)C=C(n1ccnc1)CC2,3021560.0,200.0,3
COc1ccc2c(c1O)-c1ccccc1CCN(C)C2.Cl,32522.0,325.0,4
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C.Cl,442329.0,853.0,4
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CC[N+]1(C)[O-],28435.5,1875.0,4
COc1ccc2c(c1OC)C(=O)OC2Nc1ccc2c(c1)OCO2,3048953.0,1000.0,4
COc1ccc2c(c1OC)C13CCN(C)C(C2)C1(O)CCC(O)C3,5463863.0,697.0,4
COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4,21171.0,940.0,4
COc1ccc2c(oc3ccccc32)c1CN1CCCC1,39322.0,838.0,4
COc1ccc2c3c1OC1C(=O)C=CC4(OC(=O)C=Cc5ccccc5)C(C2)N(C)CCC314,6438241.0,1100.0,4
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,5284371.0,250.0,3
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341.COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341.O.O.O.O=P(O)(O)O.O=P(O)(O)O,5492885.0,290.0,3
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341.COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341.O=S(=O)(O)O,5359613.0,395.0,4
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341.Cl,15984075.0,365.0,4
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341.O=P(O)(O)O,5359227.0,237.0,3
COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341.O=P(O)(O)O,5493302.0,411.0,4
COc1ccc2c3c1OC1C(OC(=O)c4cccnc4)C=CC4C(C2)N(C)CCC341,5463872.0,280.0,3
COc1ccc2c3c1OC1CC(O)C=CC31CC[N+](C)(C)C2.[I-],199254.0,98.0,3
COc1ccc2c3c1OC1CC(O)C=CC31CC[N+](C)(C)C2.[OH-],203633.0,170.0,3
COc1ccc2c3c4n(c2c1)C(C=C(C)C)OOC(C)(C)CC4N1C(=O)C2CCCN2C(=O)C1(O)C3O,13887805.0,127.0,3
COc1ccc2cc(-c3nn[nH]n3)c(=O)oc2c1C,3059214.0,300.0,3
COc1ccc2cc(C(C)C(=O)O)ccc2c1,156391.0,360.0,4
COc1ccc2cc(C(C)C(=O)OCCN3CCN(CCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)CC3)ccc2c1,24840401.0,3800.0,5
COc1ccc2cc(C(C)C(=O)OCCN3CCN(CCOC(=O)C(C)c4ccc5cc(OC)ccc5c4)CC3)ccc2c1.CS(=O)(=O)O.CS(=O)(=O)O,24840402.0,2100.0,5
COc1ccc2cc(C(C)C(=O)OCCN3CCN(Cc4ccccc4)CC3)ccc2c1,71300833.0,1000.0,4
COc1ccc2cc(C(C)C(=O)OCCN3CCN(Cc4ccccc4)CC3)ccc2c1.CS(=O)(=O)O.CS(=O)(=O)O,71300847.0,1030.0,4
COc1ccc2cc(C(C)CN3CCN(C(=O)C(F)(F)F)CC3)ccc2c1,3055322.0,1000.0,4
COc1ccc2cc(C(C)CN3CCN(C(=O)N(C)C)CC3)ccc2c1,3055316.0,1000.0,4
COc1ccc2cc(C(C)CN3CCN(C(=O)NC(C)C)CC3)ccc2c1.Cl,3055309.0,1000.0,4
COc1ccc2cc(C(C)CN3CCN(C(=O)Nc4ccccc4)CC3)ccc2c1,3055318.0,1000.0,4
COc1ccc2cc(C(C)CN3CCN(C(=O)c4ccccc4)CC3)ccc2c1,3055311.0,1000.0,4
COc1ccc2cc(C(C)CN3CCN(C(C)=O)CC3)ccc2c1,3055321.0,1000.0,4
COc1ccc2cc(C(C)CN3CCN(C)CC3)ccc2c1,3055306.0,1000.0,4
COc1ccc2cc(C(C)CN3CCN(S(=O)(=O)c4ccccc4)CC3)ccc2c1,3055319.0,1000.0,4
COc1ccc2cc(C(C)CN3CCN(S(C)(=O)=O)CC3)ccc2c1,3055320.0,1000.0,4
COc1ccc2cc(C(C)CN3CCN(c4ccccc4)CC3)ccc2c1,3055315.0,1000.0,4
COc1ccc2cc(C(C)CN3CCNCC3)ccc2c1.Cl.Cl,3055304.0,1000.0,4
COc1ccc2cc(C(C)CN3CCOCC3)ccc2c1,3055313.0,1000.0,4
COc1ccc2cc(C(C)CN3CCS(=O)(=O)CC3)ccc2c1,3055303.0,1000.0,4
COc1ccc2cc(C(C)CN3CCSCC3)ccc2c1,3055300.0,1000.0,4
COc1ccc2cc(C(C)CN3CC[S+]([O-])CC3)ccc2c1.Cl,3055301.0,1000.0,4
COc1ccc2cc(C(O)c3ccc(Cl)cc3)oc2c1,3088246.0,2000.0,4
COc1ccc2cc(CCC(C)=O)ccc2c1,4409.0,4290.0,5
COc1ccc2cc(CCN3CCOCC3)ccc2c1,3055312.0,1000.0,4
COc1ccc2cc1Oc1ccc(cc1)CC1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)C5C2)OCO4)CCN1C,10206.0,1900.0,4
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,2353.0,329.0,4
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.O=S(=O)([O-])O,12457.0,1000.0,4
COc1ccc2ccc(=O)oc2c1OCCCN(C)C.Cl,3073423.0,1100.0,4
COc1ccc2ccc(=O)oc2c1OCCCN1CCN(C)CC1.Cl.Cl,3073425.0,1100.0,4
COc1ccc2ccc(=O)oc2c1OCCCN1CCN(Cc2ccccc2)CC1.Cl.Cl,3073427.0,160.0,3
COc1ccc2ccc(=O)oc2c1OCCCN1CCN(c2ccccc2)CC1.Cl,3073422.0,550.0,4
COc1ccc2ccc3oc(N(C)C)cc(=O)c3c2c1,3044961.0,600.0,4
COc1ccc2ccc3oc(N4CCCC4)cc(=O)c3c2c1,3044963.0,800.0,4
COc1ccc2cccc(CCN(C)C(C)=O)c2c1,3071638.0,1000.0,4
COc1ccc2cccc(CCN3CCCC3=O)c2c1,3071635.0,1000.0,4
COc1ccc2cccc(CCNC(=O)C(C)C)c2c1,3071630.0,1000.0,4
COc1ccc2cccc(CCNC(=O)C3=NC(=O)NC3)c2c1,3071654.0,1000.0,4
COc1ccc2cccc(CCNC(=O)C3CC3)c2c1,164405.0,1000.0,4
COc1ccc2cccc(CCNC(=O)C3CCC3)c2c1,3071658.0,1000.0,4
COc1ccc2cccc(CCNC(=O)C3CCCCC3)c2c1,3071655.0,1000.0,4
COc1ccc2cccc(CCNC(=O)CBr)c2c1,3071636.0,1000.0,4
COc1ccc2cccc(CCNC(=O)CCCCl)c2c1,3071634.0,1000.0,4
